Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min,
, 8, 0.0497751, 0.0353533, 0.0513802, 0.16974, 0.161099, 0.124915, 0.198436, 0.172113, 0.15157, 0.0510894, 0.0584359, 0.0649052
, , 0.159545, 0.122646, 0.170828, 0.343856, 0.256626, 0.246665, 0.333451, 0.332185, 0.30235, 0.154407, 0.176209, 0.175595
,Sum, 3.85039, 4.02001, 3.92321, 1.69606, 1.6018, 1.33525, 1.60828, 1.68767, 1.63285, 4.04955, 4.05852, 4.10494
, , 1.69657, 1.68142, 1.70319, 1.10969, 0.853606, 0.806422, 1.04236, 1.2849, 1.39131, 1.71596, 1.9049, 2.08923
Wait Time, 0, 0.0110229, 0.00967169, 0.0182173, 0.0254436, 0.115087, 0.0225785, 0.0581464, 0.0285654, 0.129837, 0.0131895, 0.058517, 0.381041
, , 0.0461478, 0.0374334, 0.0577065, 0.107463, 0.765725, 0.0800301, 0.223595, 0.110037, 0.837107, 0.034815, 0.509764, 2.93627
, 1, 0, 0, 0, 0, 0, 0, 0, 0.00320007, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0.0320007, 0, 0, 0, 0
, 2, 0.877923, 0.941309, 0.988202, 0.0923025, 0.044844, 0.0232057, 0.0587329, 0.0551699, 0.0357107, 1.04389, 1.11369, 0.993712
, , 1.16839, 1.25337, 1.35701, 0.263815, 0.190861, 0.110195, 0.238093, 0.201258, 0.166781, 1.4717, 1.52669, 1.52045
, 3, 0, 0, 0, 0, 0, 0, 0, 0.00111313, 0, 0.0511569, 0.0894329, 0.0566092
, , 0, 0, 0, 0, 0, 0, 0, 0.0111313, 0, 0.349978, 0.301758, 0.346297
, 4, 0, 0, 0, 0.000899486, 0.000823708, 0.00114849, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0.00672636, 0.00823708, 0.0114849, 0, 0, 0, 0, 0, 0
, 5, 0, 0.0338798, 0.0281984, 0, 0, 0, 0.000310555, 0, 0.00351662, 0.0625116, 0.0977541, 0.106296
, , 0, 0.204119, 0.172702, 0, 0, 0, 0.00310555, 0, 0.0351662, 0.279992, 0.448336, 0.489163
, 6, 0.00487533, 0.0173313, 0.0744782, 0.00627579, 0.0133836, 0.00619396, 0.00315987, 0.00615768, 0.00776924, 0, 0, 0
, , 0.0315832, 0.0997927, 0.320654, 0.0507391, 0.0664266, 0.0409954, 0.0296839, 0.0500012, 0.0379525, 0, 0, 0
, 7, 0.362459, 0.475994, 0.487086, 0.0955568, 0.128481, 0.0565537, 0.0675334, 0.0706259, 0.655899, 0.0134993, 0.0170923, 0.0536122
, , 0.836468, 0.904454, 1.31363, 0.289294, 0.783683, 0.166819, 0.281916, 0.185518, 4.56861, 0.0565682, 0.0679005, 0.488044
, 8, 0.00117671, 0.0259587, 0.028052, 0.017305, 0.00175964, 0, 0, 0, 0, 0.0638845, 0.0243502, 0.000316772
, , 0.0117671, 0.205545, 0.196608, 0.17305, 0.0175964, 0, 0, 0, 0, 0.480205, 0.145301, 0.00316772
,Sum, 1.25746, 1.50414, 1.62423, 0.237783, 0.304379, 0.10968, 0.187883, 0.164832, 0.832733, 1.24813, 1.40084, 1.59159
, , 1.58904, 1.91068, 2.19922, 0.500436, 1.53865, 0.232579, 0.659384, 0.286189, 5.11869, 1.79987, 1.68755, 3.92643
Number In, 0, 3.52, 3.55, 3.46, 1.9, 2.03, 1.97, 1.99, 2.2, 1.83, 3.86, 3.19, 3.16
, , 1.95133, 1.91419, 2.00716, 1.3817, 1.41746, 1.48701, 1.42485, 1.47024, 1.37844, 1.95928, 1.86241, 1.83523
, 1, 0, 0, 0, 0.02, 0.01, 0.05, 0.03, 0.03, 0.03, 0, 0.04, 0.03
, , 0, 0, 0, 0.140705, 0.1, 0.219043, 0.171447, 0.171447, 0.171447, 0, 0.242878, 0.171447
, 2, 3.57, 3.32, 3.35, 0.26, 0.34, 0.25, 0.43, 0.36, 0.34, 3.54, 3.03, 3.3
