Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min, 180 min, 190 min, 200 min, 210 min, 220 min, 230 min, 240 min, 250 min, 260 min, 270 min, 280 min, 290 min, 300 min, 310 min, 320 min, 330 min, 340 min, 350 min, 360 min, 370 min, 380 min, 390 min, 400 min, 410 min, 420 min, 430 min, 440 min, 450 min, 460 min, 470 min,
Utilization, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00657184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00512372, 0, 0, 0, 0, 0, 0.000486633, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0512372, 0, 0, 0, 0, 0, 0.00486633, 0, 0, 0, 0, 0, 0, 0
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 5, 0, 0.000336515, 0, 0, 0.000459152, 0, 0.000420082, 0, 0.000451241, 0.000226563, 0, 0, 0, 0, 0, 0.000617828, 0.00162384, 0.000108505, 0.00022821, 0.000491516, 0.000487518, 0, 0.000359818, 0, 0.000205734, 0, 0, 0, 0.000520447, 0, 0, 0.00033197, 0, 0, 0.000517761, 0, 0.000434296, 0, 0, 0.000417145, 0.000432495, 0.000269958, 0, 0.000340912, 0.000611206, 0, 0, 0.000579987
, , 0, 0.00336515, 0, 0, 0.00459152, 0, 0.00420082, 0, 0.00341439, 0.00226563, 0, 0, 0, 0, 0, 0.00389484, 0.00805317, 0.00108505, 0.0022821, 0.00491516, 0.00487518, 0, 0.00359818, 0, 0.00205734, 0, 0, 0, 0.00520447, 0, 0, 0.00236152, 0, 0, 0.00517761, 0, 0.00434296, 0, 0, 0.00417145, 0.00432495, 0.00269958, 0, 0.00340912, 0.00611206, 0, 0, 0.00346119
, 6, 0, 0.000421177, 0.000368095, 0.000254047, 0, 0.000101498, 0, 0.000295998, 0.000248505, 0, 8.26263e-05, 0.000542084, 0, 0, 0, 0.000200058, 0, 0.00139351, 9.11102e-05, 0.000279968, 0.000118698, 0, 0, 0, 0, 0, 5.93567e-05, 4.82178e-06, 0, 0, 1.45569e-05, 0, 0, 0, 0.000275085, 0.000849945, 2.44446e-05, 0.000116425, 0, 0, 0.000205872, 0, 0, 0.000227875, 0, 0, 0, 0
, , 0, 0.00421177, 0.00274278, 0.00254047, 0, 0.00101498, 0, 0.00219279, 0.00248505, 0, 0.000826264, 0.00405038, 0, 0, 0, 0.00200058, 0, 0.0107799, 0.000911102, 0.00279968, 0.00118698, 0, 0, 0, 0, 0, 0.000593567, 4.82178e-05, 0, 0, 0.000145569, 0, 0, 0, 0.00217236, 0.00604429, 0.000244446, 0.00116425, 0, 0, 0.00205872, 0, 0, 0.00227875, 0, 0, 0, 0
, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 8, 0, 0, 0, 0, 0.000306602, 0, 0, 0.000143364, 0.000298737, 0.000136116, 0, 0.000533081, 0, 0, 0, 0, 0, 0.000245834, 0.000207413, 0, 0.00110484, 0, 0, 0, 0, 0.000951568, 0, 0.000737854, 0, 0.000225647, 0, 6.23474e-05, 0.000301605, 0.000335297, 2.82898e-05, 0.000133392, 0.00153229, 0, 0, 0, 9.40857e-05, 0, 0.000554352, 0.00112677, 0, 7.26624e-05, 0, 0
, , 0, 0, 0, 0, 0.00306602, 0, 0, 0.00143364, 0.00287886, 0.00136116, 0, 0.00526898, 0, 0, 0, 0, 0, 0.00245834, 0.00207413, 0, 0.00698175, 0, 0, 0, 0, 0.00690205, 0, 0.00737854, 0, 0.00225647, 0, 0.000623474, 0.00301605, 0.00335297, 0.000282898, 0.00124396, 0.0124487, 0, 0, 0, 0.000940857, 0, 0.00554352, 0.0112677, 0, 0.000726624, 0, 0
,Sum, 0, 0.000757692, 0.000368095, 0.000254047, 0.000765755, 0.000101498, 0.000420082, 0.000439362, 0.000998482, 0.000362679, 8.26263e-05, 0.00107516, 0, 0, 0, 0.000817886, 0.00162384, 0.00174785, 0.000526733, 0.00734332, 0.00171106, 0, 0.000359818, 0, 0.000205734, 0.000951568, 5.93567e-05, 0.000742676, 0.000520447, 0.000225647, 1.45569e-05, 0.000394318, 0.000301605, 0.000335297, 0.00594485, 0.000983337, 0.00199103, 0.000116425, 0, 0.000417145, 0.00121909, 0.000269958, 0.000554352, 0.00169556, 0.000611206, 7.26624e-05, 0, 0.000579987
, , 0, 0.00536441, 0.00274278, 0.00254047, 0.00549529, 0.00101498, 0.00420082, 0.0031088, 0.00504703, 0.00263126, 0.000826264, 0.0066363, 0, 0, 0, 0.00569851, 0.00805317, 0.0131393, 0.00318815, 0.0658816, 0.00851183, 0, 0.00359818, 0, 0.00205734, 0.00690205, 0.000593567, 0.00737821, 0.00520447, 0.00225647, 0.000145569, 0.00243386, 0.00301605, 0.00335297, 0.0514589, 0.00615238, 0.013132, 0.00116425, 0, 0.00417145, 0.00681826, 0.00269958, 0.00554352, 0.01193, 0.00611206, 0.000726624, 0, 0.00346119
Service Time, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0512372, 0, 0, 0, 0, 0, 0.00486633, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.657184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.512372, 0, 0, 0, 0, 0, 0.0486633, 0, 0, 0, 0, 0, 0, 0
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
