Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min,
, 7, 0.0583113, 0.0757793, 0.0558243, 0.0900239, 0.103766, 0.105686, 0.193675, 0.171815, 0.210008, 0.235659, 0.167821, 0.189498, 0.325108, 0.39926, 0.346759, 0.0996889, 0.0739717, 0.0987228
, , 0.111999, 0.135178, 0.0963986, 0.130298, 0.139769, 0.142216, 0.253297, 0.185858, 0.214458, 0.233471, 0.169987, 0.174386, 0.252965, 0.287019, 0.258715, 0.132791, 0.12138, 0.145617
, 8, 0.0817223, 0.0880813, 0.0551923, 0.0785322, 0.0992389, 0.0931069, 0.260009, 0.192477, 0.168827, 0.129114, 0.289783, 0.268107, 0.439317, 0.365903, 0.381803, 0.0629279, 0.0557556, 0.0155202
, , 0.250942, 0.228963, 0.185983, 0.203878, 0.250703, 0.201832, 0.387756, 0.317584, 0.309234, 0.232339, 0.475124, 0.564277, 0.547431, 0.389807, 0.495885, 0.259799, 0.151566, 0.0489123
,Sum, 3.80058, 3.70438, 3.80698, 1.05108, 1.07957, 0.927252, 1.74902, 1.8431, 1.75766, 1.51635, 1.61246, 1.94972, 3.17205, 3.20844, 3.08583, 6.45224, 6.42551, 6.13877
, , 1.82867, 1.57393, 1.71571, 0.880305, 1.29861, 1.07967, 1.15788, 1.53753, 1.31755, 0.817481, 1.18686, 1.66887, 1.83035, 1.68891, 1.54044, 2.13447, 2.07449, 1.69469
Wait Time, 0, 0.0128201, 0.00748971, 0.0171866, 0.00915911, 0.0194314, 0.020498, 0.297196, 0.0822243, 0.386364, 0.0889822, 0.147907, 0.107138, 0.238057, 1.4692, 2.63778, 0.0510004, 0.0287358, 5.87928
, , 0.0513303, 0.0228193, 0.0604751, 0.0706375, 0.131969, 0.137625, 2.56572, 0.237454, 2.4129, 0.43189, 0.662777, 0.351943, 0.538378, 8.46158, 17.5164, 0.42787, 0.163029, 58.6372
, 1, 0, 0, 0, 0, 0.0117714, 0.00368206, 0.0173086, 0.0260591, 0.0176217, 0.00151749, 0.00328865, 0.0334279, 0.1389, 0.181689, 0.0702049, 0.00479019, 0.00182114, 0.00589401
, , 0, 0, 0, 0, 0.0948064, 0.0281402, 0.137596, 0.143065, 0.0922559, 0.0129167, 0.0328865, 0.158655, 0.706473, 1.31171, 0.296668, 0.0479019, 0.0182114, 0.0589401
